-0.056176	0.145543
-0.053865	0.142144
-0.025812	0.069361
-0.023329	0.063881
-0.022937	0.064023
-0.022543	0.064163
-0.046552	0.135219
-0.161720	0.479469
-0.193913	0.586797
-0.192464	0.594635
-0.190926	0.602478
-0.191965	0.618920
-0.188164	0.620086
-0.184356	0.621229
-0.167448	0.577209
-0.163903	0.578225
-0.156884	0.566691
-0.153404	0.567643
-0.149918	0.568573
-0.146426	0.569482
-0.142929	0.570370
-0.156971	0.643126
-0.156950	0.660617
-0.156271	0.676182
-0.152338	0.678104
-0.149667	0.685865
-0.145456	0.686770
-0.141239	0.687649
-0.137017	0.688503
-0.132411	0.687367
-0.126544	0.679318
-0.120425	0.669256
-0.115461	0.665055
-0.110224	0.658847
-0.105543	0.655562
-0.101060	0.653232
-0.093527	0.630100
-0.087127	0.612841
-0.080807	0.594536
-0.077029	0.594029
-0.071300	0.577619
-0.067755	0.578045
-0.064207	0.578450
-0.061281	0.584800
-0.057790	0.586160
-0.054376	0.588495
-0.051623	0.598780
-0.047948	0.599086
-0.045228	0.612333
-0.041672	0.615592
-0.038140	0.619829
-0.034888	0.630036
-0.031169	0.633234
-0.027412	0.636410
-0.023802	0.644561
-0.020092	0.652691
-0.016087	0.652802
-0.012081	0.652888
-0.008050	0.650950
-0.004006	0.642987
-0.000061	0.637999
0.003714	0.614988
0.007341	0.602954
0.010600	0.578902
0.014152	0.578826
0.017703	0.578728
0.021254	0.578608
0.024804	0.578467
0.028598	0.583298
0.032507	0.589102
0.036121	0.588891
0.045799	0.678454
0.050035	0.679157
0.054201	0.678837
0.058365	0.678492
0.062527	0.678121
0.066785	0.678719
0.073966	0.707139
0.079075	0.713629
0.085312	0.729022
0.087826	0.712605
0.092197	0.712052
0.096564	0.711473
0.100787	0.709877
0.103968	0.701331
0.099105	0.641384
0.100021	0.622005
0.101198	0.605598
0.104912	0.604966
0.108445	0.603326
0.111962	0.601666
0.115273	0.599004
0.118167	0.594362
0.121208	0.590687
0.124830	0.589932
0.128661	0.590132
0.132060	0.588355
0.135893	0.588508
0.139732	0.588636
0.143578	0.588739
0.149375	0.596577
0.153032	0.595649
0.156684	0.594699
0.160591	0.594691
0.164237	0.593695
0.167877	0.592676
0.193230	0.666549
0.198170	0.668227
0.202556	0.667955
0.210500	0.679117
0.214663	0.677812
0.218818	0.676482
0.221397	0.670379
0.221353	0.656689
0.222776	0.647753
0.226416	0.645430
0.230372	0.644029
0.234662	0.643542
0.243831	0.656151
0.247853	0.654642
0.251865	0.653109
0.255868	0.651551
0.263202	0.658325
0.334335	0.821567
0.339369	0.819500
0.344391	0.817402
0.347037	0.809758
0.348403	0.799363
0.352896	0.796296
0.355721	0.789557
0.355562	0.776449
0.356522	0.766093
0.359079	0.759371
0.362432	0.754449
0.362231	0.742325
0.362782	0.732024
0.366817	0.728891
0.369917	0.723955
0.373432	0.719896
0.374580	0.711397
0.375639	0.702912
0.374701	0.690924
0.375076	0.681603
0.378764	0.678416
0.378976	0.669118
0.382078	0.665045
0.385648	0.661824
0.383088	0.648254
0.385516	0.643318
0.386860	0.636667
0.388136	0.630024
0.390935	0.625934
0.392094	0.619299
0.391025	0.609307
0.394211	0.606058
0.396271	0.601123
0.397730	0.595354
0.400254	0.591246
0.403875	0.588779
0.406338	0.584647
0.408766	0.580508
0.401286	0.562521
0.404730	0.560048
0.408159	0.557554
0.413359	0.557449
0.420976	0.560499
0.424407	0.557905
0.427822	0.555290
0.423224	0.542406
0.422204	0.534306
0.418602	0.523117
0.421174	0.519762
0.423087	0.515621
0.424964	0.511477
0.426807	0.507329
0.425373	0.499372
0.426469	0.494481
0.426864	0.488842
0.426544	0.482467
0.429496	0.479841
0.432432	0.477196
0.435352	0.474534
0.437575	0.471121
0.435662	0.463327
0.430913	0.452678
0.433682	0.450025
0.436435	0.447356
0.438469	0.443958
0.438357	0.438430
0.438193	0.432921
0.440841	0.430224
0.441313	0.425429
0.441742	0.420644
0.440673	0.414500
0.442475	0.411107
0.442042	0.405680
0.440819	0.399602
0.443262	0.396889
0.445689	0.394162
0.446593	0.390104
0.448221	0.386703
0.449824	0.383297
0.449872	0.378598
0.451418	0.375191
0.453712	0.372414
0.455211	0.368993
0.447318	0.358069
0.449506	0.355318
0.451678	0.352553
0.465714	0.358931
0.473478	0.360305
0.481276	0.361598
0.491518	0.364595
0.497780	0.364526
0.513784	0.371424
0.517682	0.369426
0.526479	0.370850
0.536134	0.372750
0.551604	0.378505
0.560540	0.379599
0.567848	0.379486
0.580183	0.382600
0.589226	0.383396
0.606715	0.389497
0.620076	0.392723
0.633499	0.395799
0.644429	0.397150
0.661381	0.402018
0.674127	0.404122
0.696394	0.411682
0.711002	0.414452
0.742143	0.426524
0.782159	0.443159
0.795340	0.444203
0.869010	0.478375
0.980923	0.532163
0.985934	0.527077
0.995343	0.524279
0.998541	0.518162
1.002592	0.512480
1.007504	0.507218
1.012389	0.501915
1.017247	0.496570
1.040104	0.499848
1.062134	0.502437
1.081516	0.503507
1.122769	0.514353
1.125904	0.507454
1.165564	0.516748
1.199879	0.523175
1.241668	0.532353
1.294672	0.545697
1.344189	0.556880
1.390185	0.565966
1.452126	0.580821
1.524538	0.598960
1.604688	0.619109
1.685140	0.638297
1.758386	0.653732
1.875097	0.684056
1.980003	0.708591
2.077727	0.729213
3.689173	-0.570184
3.685605	-0.592810
3.681898	-0.615413
3.466366	-0.890717
3.404750	-0.897190
3.366357	-0.909200
3.318308	-0.918105
3.276051	-0.928091
3.231877	-0.937037
3.189635	-0.946044
3.131138	-0.949635
3.088956	-0.957578
3.049656	-0.965945
3.029400	-0.980023
2.982499	-0.985107
2.946075	-0.993166
2.903046	-0.998539
2.871387	-1.007395
2.835963	-1.014553
2.804319	-1.022685
2.776432	-1.031860
2.748538	-1.040732
2.712245	-1.046062
2.670405	-1.048794
2.643492	-1.056991
2.608243	-1.061506
2.572116	-1.065246
2.548022	-1.073631
2.524842	-1.082154
2.486070	-1.083641
2.454690	-1.087935
2.429734	-1.094760
2.407514	-1.102570
2.375319	-1.105507
2.348602	-1.110656
2.330025	-1.119417
2.303342	-1.124044
2.278481	-1.129275
2.246498	-1.130646
2.224380	-1.136674
2.198723	-1.140631
2.171332	-1.143384
2.156338	-1.152444
2.139557	-1.160409
2.101733	-1.156641
2.081499	-1.162203
2.063888	-1.169039
2.050606	-1.178193
2.026922	-1.181187
1.998975	-1.181391
1.977964	-1.185410
1.959544	-1.190773
1.937727	-1.193857
1.913402	-1.195130
1.884911	-1.193474
1.868295	-1.199076
1.857550	-1.208336
1.835907	-1.210354
1.821794	-1.217152
1.800214	-1.218777
1.779508	-1.220749
1.755561	-1.220231
1.743953	-1.228101
1.724174	-1.230067
1.707678	-1.234180
1.688777	-1.236365
1.664291	-1.234196
1.655088	-1.243183
1.642653	-1.249683
1.623865	-1.251194
1.602754	-1.250676
1.586420	-1.253667
1.577136	-1.262128
1.560816	-1.264856
1.543749	-1.266797
1.527486	-1.269215
1.514313	-1.274058
1.505706	-1.282677
1.475090	-1.272298
1.464243	-1.278694
1.448128	-1.280369
1.432049	-1.281894
1.416746	-1.283941
1.407368	-1.291258
1.385497	-1.286939
1.373932	-1.291991
1.358736	-1.293502
1.350054	-1.301121
1.329161	-1.296810
1.320467	-1.304239
1.307490	-1.307367
1.289604	-1.305406
1.278776	-1.310432
1.270018	-1.317533
1.251566	-1.314438
1.240051	-1.318451
1.229896	-1.323837
1.214313	-1.323255
1.203484	-1.327717
1.191979	-1.331352
1.177826	-1.331899
1.166342	-1.335335
1.152248	-1.335652
1.142733	-1.341175
1.133195	-1.346631
1.121715	-1.349714
1.108971	-1.351160
1.091844	-1.347064
1.082308	-1.352176
1.070891	-1.354869
1.060711	-1.359050
1.051742	-1.364741
1.036082	-1.361619
1.027707	-1.367951
1.013337	-1.366199
1.001981	-1.368357
0.991809	-1.372049
0.981048	-1.374853
0.970290	-1.377576
0.960107	-1.381041
0.947654	-1.381134
0.936919	-1.383611
0.928412	-1.389334
0.913814	-1.385821
0.902567	-1.387212
0.891877	-1.389357
0.883335	-1.394804
0.873701	-1.398502
0.860906	-1.397026
0.851798	-1.401428
0.843183	-1.406628
0.831992	-1.407471
0.818808	-1.404774
0.808180	-1.406304
0.797564	-1.407756
0.788424	-1.411751
0.778300	-1.413934
0.768656	-1.416925
0.759476	-1.420733
0.748880	-1.421827
0.738299	-1.422845
0.729100	-1.426458
0.719884	-1.430012
0.711096	-1.434402
0.699211	-1.432448
0.688675	-1.433106
0.679442	-1.436401
0.668927	-1.436917
0.660098	-1.440995
0.652476	-1.447753
0.642365	-1.448987
0.633462	-1.452901
0.621777	-1.450327
0.612478	-1.453194
0.602018	-1.453229
0.591959	-1.454117
0.582654	-1.456794
0.572973	-1.458480
0.564013	-1.461968
0.554678	-1.464467
0.546030	-1.468780
0.535980	-1.469285
0.526617	-1.471604
0.517578	-1.474808
0.508844	-1.478902
0.499760	-1.481996
0.490657	-1.485035
0.481536	-1.488018
0.472397	-1.490945
0.463240	-1.493815
0.453775	-1.495673
0.444589	-1.498429
0.437894	-1.509773
0.429712	-1.516280
0.420934	-1.520815
0.412116	-1.525301
0.402749	-1.527801
0.393616	-1.531212
0.384457	-1.534568
0.375745	-1.539813
0.366983	-1.545008
0.358622	-1.552103
0.349091	-1.554274
0.339548	-1.556387
0.330406	-1.560398
0.320423	-1.560437
0.310062	-1.558451
0.300115	-1.558360
0.290365	-1.559189
